"order_id","user_id","order_number","order_dow","order_hour_of_day","days_since_prior_order"
1224485,28064,5,5,"16",20
2907675,28066,6,0,"15",30
1252008,28068,5,5,"18",30
2879998,28070,16,2,"08",28
2616558,28071,6,5,"17",30
1873793,28072,12,0,"13",12
2081604,28073,6,1,"09",10
2874175,28074,12,0,"17",7
1700851,28075,14,2,"16",30
556433,28076,10,1,"08",7
1095774,28077,5,6,"11",2
2438209,28080,15,2,"16",2
2533833,28081,6,6,"19",11
3083820,28082,9,0,"13",30
2426428,28083,20,3,"13",7
543415,28085,11,1,"12",3
3381560,28088,5,5,"14",30
578696,28090,4,4,"11",9
3242173,28092,5,0,"21",30
2184699,28094,4,5,"18",30
834419,28095,7,3,"17",13
2105434,28096,12,6,"14",30
817770,28098,10,6,"16",23
1189136,28099,9,0,"09",30
61793,28100,7,1,"22",17
413877,28101,9,0,"09",8
1096113,28102,35,6,"15",2
2187823,28103,19,1,"09",20
433178,28104,16,5,"11",4
3357719,28105,6,5,"13",23
2678340,28107,4,6,"11",14
19431,28108,4,1,"23",30
589059,28109,16,2,"16",10
246714,28111,7,3,"10",22
1978951,28113,6,6,"18",30
1614127,28114,6,0,"13",11
2397445,28115,8,5,"11",30
366537,28117,33,3,"14",5
618196,28118,53,0,"11",7
1305086,28121,11,0,"12",9
1485067,28122,5,3,"19",7
2513418,28124,6,1,"15",30
2409561,28125,6,2,"10",12
213817,28126,16,4,"04",9
2571520,28127,5,3,"12",15
1825669,28128,9,0,"19",30
3189039,28130,6,2,"15",30
1619828,28133,7,1,"09",30
61291,28134,54,0,"15",7
1423688,28135,7,6,"12",21
422284,28136,12,1,"16",7
2793915,28137,11,1,"13",13
882937,28138,8,1,"08",30
499537,28140,19,4,"10",12
1611586,28141,8,5,"13",12
2275315,28142,19,0,"17",30
1926119,28144,18,1,"13",8
527187,28145,15,5,"11",13
2729446,28147,11,0,"14",2
2221252,28148,6,5,"07",11
3334307,28151,12,5,"19",30
2200763,28152,6,5,"09",18
1779248,28155,7,4,"17",11
3384338,28156,9,0,"16",5
2120571,28158,12,4,"19",30
815794,28160,11,3,"10",30
1333372,28162,16,2,"12",8
1989325,28163,10,0,"16",22
2317043,28164,4,0,"18",3
1649478,28165,22,6,"16",9
2940889,28166,14,3,"11",30
1592793,28167,4,2,"16",30
366531,28171,15,5,"09",22
2504065,28173,14,3,"15",2
1766616,28177,17,0,"06",30
1913936,28178,11,2,"18",19
206483,28180,16,1,"22",29
1060474,28183,12,4,"14",6
1538136,28185,27,3,"11",9
2081033,28186,24,3,"15",9
546647,28188,4,0,"12",18
1652846,28189,4,0,"13",30
2186896,28192,4,0,"11",30
926500,28197,14,5,"18",19
590374,28198,16,4,"10",9
1519838,28199,12,4,"11",13
1339862,28200,40,4,"14",3
2574019,28201,31,5,"13",0
809500,28203,11,6,"19",11
2650644,28206,54,3,"09",7
362808,28207,25,2,"13",15
769457,28208,13,0,"19",8
2161593,28209,20,2,"12",5
393724,28210,5,2,"13",30
2709756,28211,4,2,"14",15
3001122,28214,20,6,"16",30
237619,28216,56,5,"19",6
2209180,28217,9,6,"23",30
95329,28221,8,3,"13",22
1085291,28222,4,1,"10",30
2231532,28224,15,2,"11",20
381357,28226,9,2,"15",9
1069368,28227,14,3,"22",9
3265714,28228,15,4,"18",14
2377755,28230,4,0,"16",30
2624322,28231,5,1,"10",9
256374,28232,5,1,"08",8
1785575,28233,6,5,"16",30
2059455,28236,10,0,"17",28
381897,28237,5,2,"07",4
2902263,28240,4,6,"18",30
45280,28242,10,0,"18",6
3392954,28243,50,5,"14",6
702083,28244,11,5,"17",30
3228258,28245,29,0,"10",8
916096,28246,4,3,"12",6
259748,28247,64,0,"22",1
1401061,28248,4,5,"19",19
362806,28252,17,0,"16",30
1586243,28254,6,4,"11",6
2160087,28256,23,1,"20",30
783596,28257,22,1,"11",18
2490243,28258,17,4,"16",4
1768516,28260,26,3,"15",13
1505056,28261,8,6,"13",30
1892745,28264,6,5,"18",4
2787591,28265,8,1,"16",18
2185547,28266,38,3,"14",8
3276034,28267,14,0,"14",30
2012262,28268,65,4,"15",3
3134861,28269,4,6,"17",0
1530246,28270,14,5,"09",9
1621686,28272,8,2,"06",18
241387,28274,5,2,"11",30
1244302,28276,5,1,"13",30
2511870,28278,5,6,"01",5
2589191,28279,6,6,"10",30
520230,28280,4,2,"18",0
1695309,28282,10,2,"12",30
3264024,28283,34,5,"11",18
1082447,28284,91,2,"19",8
2841330,28287,17,3,"12",16
3342029,28288,8,3,"15",14
43774,28289,5,0,"10",30
857488,28290,4,3,"17",30
1039541,28291,51,3,"14",2
2393765,28295,7,2,"13",20
1475487,28297,20,1,"19",7
3140008,28298,23,4,"16",15
538568,28300,4,0,"16",30
2104229,28301,7,6,"13",30
2123556,28304,11,2,"19",10
2269159,28305,20,6,"12",13
2823981,28306,10,5,"12",3
607210,28308,4,2,"09",9
2851575,28309,10,0,"16",30
424513,28312,4,0,"14",30
2612489,28314,15,6,"18",7
884326,28315,5,1,"01",22
182903,28316,5,6,"18",9
2383509,28317,12,3,"14",30
3241353,28318,18,6,"10",9
647675,28319,6,6,"08",30
467411,28321,10,5,"18",13
790191,28322,4,2,"13",30
3407694,28323,12,5,"10",22
2230321,28324,37,3,"19",8
2607533,28325,18,2,"08",12
18271,28326,8,4,"10",3
976849,28329,7,1,"15",0
1875909,28330,18,5,"17",9
2391089,28331,7,4,"13",13
1579574,28332,17,0,"14",26
1808199,28334,18,5,"09",7
2388176,28335,7,1,"09",6
2986210,28337,12,0,"09",5
997466,28338,6,5,"17",30
3322133,28339,4,5,"14",5
1617025,28340,6,2,"15",30
510771,28341,6,1,"18",15
109245,28342,11,3,"12",7
882306,28343,23,0,"21",7
1840736,28344,8,0,"15",30
591926,28345,61,5,"16",16
1992236,28346,7,3,"09",12
1196110,28350,28,2,"19",30
2279513,28351,8,5,"17",3
303262,28352,9,0,"13",6
550644,28353,4,0,"11",30
2347517,28354,18,1,"17",30
2408110,28355,6,5,"11",29
3221004,28356,5,4,"13",17
1472516,28360,15,6,"11",15
315409,28361,7,0,"12",23
1706719,28362,25,6,"13",13
120033,28363,9,6,"21",5
2781662,28364,7,0,"18",30
1464562,28365,20,4,"21",30
1818267,28366,5,5,"07",30
1997871,28368,23,2,"22",30
217996,28369,26,0,"19",5
1703463,28370,10,4,"18",12
1631884,28371,23,6,"20",24
2190099,28374,36,0,"09",13
1796738,28375,6,6,"12",30
2488711,28376,5,3,"15",16
514693,28378,61,5,"08",3
2612431,28379,17,6,"09",8
2543368,28380,6,6,"14",28
653468,28381,37,6,"10",7
1943666,28382,9,5,"14",11
993369,28383,17,5,"22",13
1177227,28385,17,3,"22",24
1329397,28386,31,3,"07",17
2453975,28388,6,0,"12",4
2950019,28393,4,5,"19",6
1222005,28394,8,3,"16",30
209185,28396,9,1,"11",30
462711,28398,4,0,"19",30
1352182,28402,19,4,"11",20
2088566,28403,4,5,"15",30
2989473,28404,51,4,"14",2
665127,28406,5,2,"10",30
815628,28407,12,1,"14",7
1784656,28408,51,3,"09",30
548290,28410,11,2,"09",8
308325,28411,7,4,"10",3
359592,28412,5,1,"17",0
1003695,28414,31,4,"10",30
2681074,28415,25,3,"15",13
2727792,28416,4,6,"14",12
3213165,28417,23,0,"17",14
962627,28418,19,4,"13",21
1735248,28421,50,1,"17",14
1722714,28422,13,5,"17",4
3082206,28424,10,3,"14",7
769480,28425,8,0,"13",30
1970413,28426,36,3,"12",8
1976246,28427,53,1,"15",10
1933128,28429,5,1,"18",30
2230188,28430,5,1,"17",30
1594122,28431,5,5,"17",1
1905811,28433,4,6,"19",30
1693607,28437,14,4,"13",19
1350266,28439,28,4,"10",30
3333068,28440,23,0,"07",15
2091349,28441,12,1,"11",30
1321083,28443,6,0,"16",13
3367322,28445,5,4,"15",30
1183754,28447,5,1,"14",30
3274173,28449,35,0,"12",4
785642,28453,29,0,"11",21
3170457,28454,7,0,"17",30
918025,28456,17,2,"07",16
857403,28457,5,3,"05",4
2443879,28459,10,0,"13",30
1168972,28460,33,5,"13",21
2778616,28461,4,2,"21",30
1089265,28462,13,1,"19",12
2222804,28465,10,5,"17",30
1838248,28468,11,2,"14",15
942316,28469,8,2,"11",30
78880,28470,78,4,"06",4
2432028,28471,10,2,"09",22
2873622,28475,28,3,"18",24
3106023,28478,63,5,"15",0
3030351,28479,29,2,"18",7
3213333,28480,38,4,"14",6
498527,28482,6,0,"13",30
1841473,28484,8,4,"17",30
3191931,28488,22,6,"17",30
808757,28490,4,6,"13",15
11282,28492,9,1,"12",0
298065,28493,5,2,"10",30
2685210,28494,8,1,"12",30
1066162,28495,23,3,"11",22
595102,28497,44,5,"07",5
1247852,28498,7,4,"06",30
2738366,28500,4,0,"07",13
834671,28501,6,2,"00",10
2054444,28503,13,3,"09",12
2895071,28507,24,0,"08",0
2718000,28508,4,4,"07",30
2208004,28510,69,1,"16",7
1907994,28511,11,4,"13",23
1512573,28512,11,1,"09",30
2425046,28513,6,0,"12",25
2321244,28514,12,0,"16",10
1918772,28515,10,2,"17",8
2644430,28516,5,2,"18",30
2668962,28517,10,5,"13",6
2870607,28518,6,6,"17",30
2444055,28519,9,4,"11",30
1280321,28520,45,1,"14",8
2477474,28521,4,4,"06",12
328699,28523,7,3,"19",10
3281588,28524,12,6,"09",7
2136685,28525,50,2,"15",5
464218,28530,4,4,"11",30
490691,28531,10,1,"13",30
2009066,28532,12,3,"08",30
2604954,28534,4,0,"12",30
1781654,28535,5,1,"22",30
2917688,28537,10,4,"15",24
825640,28539,22,1,"14",30
284775,28541,26,6,"13",30
559249,28542,16,2,"09",29
644858,28543,36,0,"18",7
2573601,28544,25,3,"11",30
445779,28545,62,4,"16",6
3341053,28546,19,3,"11",8
3133331,28548,8,0,"17",30
3003680,28549,9,3,"08",30
70502,28551,36,5,"17",7
2700646,28552,4,1,"12",30
1203021,28553,8,2,"10",30
1817083,28554,7,4,"12",30
241036,28556,64,2,"11",6
2193356,28558,9,0,"13",6
1183633,28559,10,5,"11",30
3126404,28561,6,6,"18",30
467223,28563,4,5,"13",30
344105,28567,42,6,"12",6
55441,28568,5,0,"11",28
944329,28569,5,2,"08",30
2144693,28570,4,5,"11",21
3145630,28571,9,2,"12",30
2662534,28572,11,1,"16",9
924526,28573,6,0,"08",30
503622,28574,5,3,"20",30
2784514,28575,6,4,"19",1
1762381,28576,6,4,"13",6
1045764,28578,13,1,"16",30
1798970,28580,12,4,"08",30
984034,28581,4,2,"20",21
2025719,28583,4,1,"16",30
2541033,28585,10,6,"11",30
1699481,28586,5,1,"10",10
1090624,28587,22,1,"18",19
2409033,28588,15,6,"12",3
2213748,28589,5,2,"13",7
1717088,28591,41,0,"19",7
2476642,28592,28,1,"15",10
476284,28594,6,0,"14",29
172923,28595,7,6,"20",30
1481362,28597,5,2,"12",8
1292891,28599,59,5,"15",1
1646243,28600,29,0,"12",22
3400854,28601,4,3,"11",30
2712975,28602,47,1,"08",7
1658277,28604,4,1,"13",19
2525141,28606,7,6,"21",15
1204322,28608,20,1,"18",7
1261007,28610,4,3,"18",9
2394310,28611,58,3,"10",1
1079367,28612,16,2,"11",7
1317095,28613,4,1,"17",12
2015103,28614,6,0,"17",28
1903531,28615,19,0,"15",14
50974,28617,8,2,"12",5
75159,28618,6,3,"17",11
654822,28619,4,5,"10",30
979358,28620,10,1,"14",19
3278953,28621,10,1,"09",20
1949380,28622,8,5,"19",30
395642,28624,51,4,"14",30
2612517,28625,5,4,"09",8
2839342,28626,56,0,"09",7
3090627,28627,10,5,"10",9
1113979,28629,33,1,"10",7
225732,28631,7,6,"12",30
2448384,28632,61,2,"15",30
2345335,28635,8,1,"15",16
2291043,28636,7,6,"19",6
1394452,28637,4,5,"16",30
3139051,28639,7,6,"11",30
3413888,28640,17,0,"12",30
2820229,28642,11,2,"09",10
1201653,28643,13,4,"16",9
1199604,28644,77,6,"13",7
1521504,28647,8,3,"11",3
1070823,28648,6,6,"15",30
2395806,28650,14,0,"09",16
2308372,28651,4,6,"13",0
250694,28653,21,5,"10",21
2328425,28654,6,4,"11",30
1502448,28655,4,5,"14",16
2647133,28656,20,2,"18",15
429099,28657,5,3,"18",13
2850504,28658,4,1,"13",29
896833,28660,6,3,"09",8
314465,28662,19,0,"21",30
992398,28663,5,1,"12",4
2161005,28665,37,5,"14",5
815366,28666,40,5,"19",4
2293822,28667,14,6,"17",9
2380182,28668,23,0,"10",1
2391538,28669,24,6,"11",14
2265134,28673,20,4,"18",12
496538,28674,9,2,"18",9
877511,28675,10,3,"16",3
3370158,28676,6,6,"14",7
2392806,28678,17,4,"15",30
198150,28679,17,3,"07",30
3052709,28680,23,4,"14",16
73945,28681,74,4,"13",3
490808,28682,5,2,"10",30
3051253,28685,76,4,"10",5
1371197,28686,11,1,"14",8
648149,28687,4,2,"15",30
3405901,28688,47,1,"11",30
2810543,28690,12,5,"11",30
1894419,28693,12,1,"11",30
295160,28694,25,2,"16",8
3392195,28696,4,0,"17",30
3126181,28697,12,0,"10",14
778159,28698,4,2,"19",30
1742863,28699,12,4,"20",19
333900,28702,5,2,"15",2
39292,28704,5,6,"11",30
3344903,28705,40,0,"19",8
2593269,28707,8,6,"20",30
324604,28709,7,1,"10",6
296324,28710,16,3,"13",28
3110882,28712,22,4,"09",22
2361385,28713,18,5,"09",5
2655341,28716,17,6,"19",30
2924646,28717,5,2,"01",30
1469011,28718,11,0,"10",9
1536942,28719,11,5,"15",26
1612365,28720,13,1,"10",4
864359,28721,18,4,"11",1
1811808,28722,19,3,"09",23
1438970,28724,6,1,"14",22
909622,28725,5,1,"16",30
174571,28726,4,4,"16",30
892799,28727,7,5,"19",7
2031717,28728,8,5,"22",14
2132879,28729,6,0,"18",10
1603423,28732,15,5,"16",30
2539331,28733,12,6,"21",6
2279882,28734,24,3,"16",30
3199250,28735,36,1,"11",7
2081637,28736,8,2,"15",30
1144933,28737,16,0,"16",20
2800511,28738,20,1,"13",21
1676013,28739,5,3,"16",30
3144256,28740,14,4,"11",9
885642,28741,10,5,"15",11
1861339,28742,43,6,"17",10
1180207,28744,4,6,"10",30
1130353,28745,93,5,"12",4
2894656,28746,12,5,"07",30
934170,28747,6,6,"16",12
196149,28750,7,1,"12",9
3114763,28751,7,2,"12",6
2327674,28752,5,6,"17",28
2098137,28753,10,0,"16",5
3056009,28754,7,3,"18",30
3115165,28755,11,0,"16",23
2494677,28756,32,3,"17",9
190357,28757,19,2,"12",18
1048505,28759,19,4,"17",30
584270,28760,4,1,"16",30
470533,28761,4,1,"19",17
1549020,28762,14,5,"17",30
2546547,28763,8,2,"13",30
1573658,28764,11,2,"02",6
2354950,28767,4,1,"18",23
951780,28768,4,3,"10",30
3089057,28774,6,6,"14",12
2401607,28775,100,6,"03",1
693330,28776,29,5,"17",7
1171210,28777,5,5,"11",18
1892215,28778,26,1,"15",11
2544696,28781,5,6,"13",0
634847,28782,4,5,"17",19
1590297,28783,16,0,"11",30
151914,28784,12,4,"13",4
2392954,28787,19,5,"23",4
2963747,28789,36,1,"13",24
1325336,28790,5,1,"16",30
708929,28791,13,0,"15",6
371356,28797,9,5,"09",30
2645278,28798,12,5,"23",4
376712,28799,14,0,"14",7
1870110,28800,23,5,"13",7
2469454,28801,7,3,"12",9
2695485,28804,7,1,"18",26
443870,28806,4,6,"16",3
1326546,28807,7,2,"12",3
2303946,28808,10,5,"11",29
1698843,28809,4,4,"11",13
1419545,28814,8,6,"16",21
1715596,28815,8,1,"18",30
720993,28816,14,5,"23",6
1995024,28817,39,1,"15",11
1115965,28820,10,0,"09",30
482130,28821,10,6,"14",25
1308586,28822,27,1,"18",6
489144,28823,5,5,"17",30
2847632,28826,51,3,"08",30
881737,28828,7,6,"09",15
2771987,28830,23,5,"08",15
1875412,28831,94,5,"13",0
641489,28832,4,0,"18",15
304538,28833,33,6,"21",6
1913354,28834,37,0,"16",21
1778436,28835,24,6,"13",5
2237842,28837,5,4,"16",30
1719821,28838,23,3,"12",5
1543526,28839,4,0,"16",1
2282010,28841,4,6,"13",1
2377159,28842,11,3,"22",4
1050851,28843,7,4,"19",20
2568527,28844,5,1,"17",12
1452357,28845,6,5,"13",6
757976,28846,4,6,"17",30
2426429,28847,47,0,"10",8
1201507,28849,5,5,"10",30
370797,28850,20,6,"12",14
724410,28851,4,1,"08",30
1943453,28852,7,6,"10",12
2547096,28853,6,0,"08",29
1528149,28854,7,6,"12",30
2362243,28855,100,2,"10",4
2626064,28857,10,4,"17",24
2407286,28859,4,1,"13",11
788035,28860,7,2,"15",5
2086505,28862,14,0,"10",17
1308921,28864,7,1,"15",30
2018145,28866,13,3,"22",12
2619987,28867,14,6,"11",6
2145468,28868,5,2,"18",9
2752716,28869,10,0,"11",7
1909104,28870,4,3,"10",30
1566792,28871,23,1,"07",7
2437008,28873,4,3,"10",2
1826905,28874,5,0,"15",30
1854718,28875,51,6,"12",30
3039726,28878,9,6,"13",1
198563,28879,25,2,"13",19
185314,28880,36,2,"15",21
2797307,28881,55,2,"12",8
1748626,28882,5,4,"17",9
1345247,28883,27,0,"15",30
2892474,28885,8,5,"16",26
2686208,28886,12,6,"18",15
2854330,28889,4,6,"17",30
2452430,28892,4,0,"10",30
2484130,28895,7,6,"22",30
2641904,28896,5,5,"18",28
1655454,28897,20,2,"13",22
53388,28898,13,0,"15",30
603433,28899,4,2,"07",7
832704,28902,6,4,"14",30
1580701,28904,18,0,"09",7
2960801,28906,20,6,"19",24
2591135,28907,10,1,"17",30
755062,28909,4,1,"18",30
2119030,28910,23,4,"08",14
526564,28912,7,4,"08",19
294704,28914,17,6,"18",30
1644654,28915,34,6,"07",7
2466826,28916,7,1,"14",30
3192897,28917,24,2,"13",9
1599239,28922,39,6,"19",9
759886,28923,18,6,"19",15
3418754,28924,8,3,"10",30
1340802,28925,15,4,"17",30
177909,28927,62,4,"15",5
3335094,28929,7,6,"13",18
1130783,28931,7,1,"08",11
1186950,28937,5,5,"12",4
2202350,28940,4,6,"15",23
2806949,28941,4,5,"14",30
1545506,28943,4,1,"14",30
1409018,28946,7,2,"19",30
2998212,28947,11,2,"15",8
2284119,28949,5,3,"17",15
3324972,28950,41,5,"10",6
2840463,28951,33,2,"07",5
1612146,28952,12,5,"13",30
477809,28953,11,2,"17",30
3140945,28957,12,6,"10",20
178399,28958,13,0,"15",7
2449984,28959,6,4,"17",10
3379894,28960,5,3,"11",30
55485,28963,16,0,"16",7
2315972,28964,6,6,"17",30
743745,28966,4,4,"09",30
469659,28969,13,0,"16",30
2254890,28971,5,1,"14",7
671670,28974,8,5,"21",15
2599832,28975,4,6,"16",25
223435,28976,12,0,"07",2
3057636,28977,7,0,"19",28
1782989,28979,4,2,"10",30
2439411,28981,9,4,"14",28
2827403,28982,27,1,"13",13
2784501,28983,11,0,"10",7
1034415,28984,7,5,"19",30
2068014,28985,5,3,"17",12
3380306,28986,13,5,"12",5
1344779,28987,5,4,"10",30
2301219,28988,17,4,"18",17
2565261,28991,42,5,"19",27
2058448,28992,12,2,"16",30
805238,28995,17,1,"10",30
2761366,28997,5,1,"19",30
2326165,28999,84,0,"20",1
1560229,29002,33,3,"16",6
791537,29003,10,1,"10",17
2984059,29004,5,5,"19",13
2475303,29006,4,5,"21",30
753531,29007,6,2,"15",15
1314176,29009,6,6,"18",30
2761084,29010,8,3,"13",30
2284630,29011,4,6,"17",13
1073646,29012,66,0,"07",14
3344329,29013,8,4,"11",10
1065061,29015,8,1,"14",30
592667,29016,4,6,"07",30
416228,29018,4,3,"10",5
1571962,29020,7,6,"16",30
1921080,29022,6,1,"12",9
1679763,29025,12,6,"14",5
1449298,29026,6,5,"15",23
32047,29027,13,0,"16",21
3227382,29028,43,2,"11",29
3345172,29030,8,3,"08",14
1295926,29032,88,3,"20",0
2654240,29034,6,5,"11",9
3344886,29037,6,2,"17",30
6945,29038,12,4,"19",20
2812471,29039,5,0,"14",30
428259,29041,80,0,"21",5
919256,29042,5,1,"12",15
2236647,29043,5,1,"12",30
612087,29044,5,6,"09",9
1907002,29045,21,4,"17",30
2262363,29046,100,6,"14",0
1374534,29047,7,6,"17",30
3389179,29048,26,6,"10",30
2225250,29049,4,2,"10",30
1878450,29050,7,3,"13",12
1730536,29051,21,6,"13",30
1826199,29053,15,0,"00",30
1071455,29056,8,3,"13",9
84629,29057,6,4,"04",30
23077,29058,100,6,"13",6
270853,29060,17,0,"18",7
2622081,29061,47,3,"08",4
1535381,29062,5,1,"12",13
2589846,29063,4,2,"16",30
1875463,29072,7,0,"10",8
3259126,29073,5,1,"10",1
1665159,29074,10,4,"13",19
1273212,29078,33,4,"10",14
488558,29079,6,0,"14",30
1228704,29082,4,2,"19",15
1275638,29084,17,2,"16",30
1124653,29085,6,1,"11",28
2691340,29086,16,6,"09",23
629029,29087,7,6,"17",7
1605622,29088,5,1,"14",30
1153433,29090,16,1,"11",20
2058602,29093,16,0,"15",14
3121412,29094,8,2,"12",30
1628433,29095,5,3,"09",14
1806863,29096,20,0,"12",26
1182031,29097,9,6,"13",30
2174059,29098,47,0,"09",4
1978394,29099,39,1,"10",14
1436753,29101,4,4,"11",10
1857901,29102,5,6,"11",30
2035717,29103,33,3,"17",13
1444743,29104,9,4,"13",5
1128339,29105,15,2,"14",7
3304561,29106,7,4,"12",30
369406,29107,8,6,"17",30
2732589,29109,4,0,"11",28
146053,29110,43,3,"13",9
2961867,29111,10,5,"14",28
313410,29112,5,3,"17",24
528665,29114,15,6,"00",6
2960671,29115,5,0,"12",30
2728228,29116,5,0,"13",25
2488066,29117,13,5,"20",21
3171387,29120,13,0,"11",20
1510858,29122,5,4,"14",30
1221695,29124,9,1,"13",21
2167785,29125,51,3,"13",1
2593880,29126,5,5,"09",11
1284652,29127,9,6,"01",30
3289264,29128,15,3,"16",5
2287360,29129,7,3,"13",6
476929,29131,4,3,"14",13
491393,29133,13,0,"12",10
3009083,29135,12,0,"11",30
1873394,29136,16,6,"09",19
395908,29137,9,0,"11",14
2149430,29138,26,5,"16",11
883722,29139,19,3,"07",4
3083443,29140,4,5,"07",3
67611,29141,5,0,"13",27
470821,29142,5,6,"14",5
1191092,29145,13,1,"15",30
2371573,29146,10,6,"09",22
850867,29148,33,0,"15",24
2485586,29149,15,3,"16",17
3287325,29150,9,1,"13",30
1892133,29151,77,0,"15",2
2085828,29152,9,6,"12",30
2014008,29153,4,5,"08",3
1234258,29154,7,3,"17",30
348812,29156,4,6,"10",30
2457194,29157,12,4,"12",7
111649,29158,18,1,"08",7
2529468,29159,4,3,"19",30
977073,29161,11,1,"15",30
27810,29162,5,6,"15",9
1520539,29164,5,6,"18",30
1001849,29165,7,1,"13",20
2828774,29167,79,1,"13",6
2544662,29170,7,3,"14",30
2666258,29171,6,0,"12",14
335011,29172,60,0,"21",6
2936439,29175,22,1,"13",7
109715,29176,48,1,"10",11
2309014,29177,4,6,"14",30
1612823,29178,6,4,"12",12
177031,29179,14,3,"22",29
2658349,29184,8,6,"14",30
1849215,29185,8,4,"10",30
2262107,29186,4,4,"22",1
1983306,29187,6,4,"11",7
2699737,29188,21,4,"11",5
1196323,29189,4,5,"10",30
617494,29190,18,2,"12",7
2927133,29191,11,1,"21",30
819153,29193,14,4,"13",30
1271655,29195,48,0,"12",6
2811327,29196,48,4,"15",22
248621,29200,52,1,"13",7
606326,29201,21,0,"20",7
118882,29206,20,6,"13",11
1656340,29207,17,0,"10",10
3196924,29208,5,5,"11",11
2561911,29209,12,0,"13",17
1247743,29210,16,3,"11",7
721041,29212,11,1,"12",12
217411,29213,31,4,"09",1
1418613,29217,11,2,"12",3
1141358,29220,30,5,"14",7
1587765,29222,6,1,"21",8
1666621,29226,5,5,"13",30
167016,29227,34,4,"12",14
2257605,29228,18,6,"09",5
133125,29229,8,2,"07",1
656509,29231,24,0,"11",18
2778790,29233,25,1,"11",30
1413562,29234,28,5,"11",3
2018253,29236,9,3,"15",30
1323078,29239,5,3,"15",21
995410,29240,4,2,"19",30
2638466,29243,38,5,"15",5
3329734,29244,64,5,"23",5
1336827,29245,10,5,"14",4
423778,29246,4,1,"17",13
10208,29247,8,3,"19",6
3370272,29248,37,4,"22",14
934197,29249,6,1,"18",22
2545191,29250,5,2,"16",21
931369,29251,4,2,"16",30
323316,29253,10,1,"18",16
3399142,29258,39,0,"10",9
2861392,29260,5,3,"12",24
1830998,29261,27,5,"12",11
452667,29262,23,0,"09",2
980171,29263,4,0,"15",19
3408286,29264,9,0,"20",12
2468289,29265,29,3,"10",2
900727,29266,10,0,"15",11
2986342,29267,49,3,"12",4
155161,29268,6,6,"16",30
1616803,29269,21,6,"15",20
3242054,29270,4,4,"15",11
1398498,29271,32,0,"12",29
2659983,29273,7,0,"16",30
1716049,29274,33,2,"14",10
3180244,29275,28,0,"07",16
2267578,29276,6,2,"07",30
1170887,29277,5,4,"18",30
2573959,29279,42,2,"08",5
1158732,29280,16,1,"21",4
416181,29282,4,1,"08",19
2252473,29283,25,6,"10",2
2927804,29285,8,3,"11",30
2685560,29290,10,0,"12",21
500782,29291,6,0,"14",20
605472,29292,21,4,"17",11
2750640,29295,4,6,"20",14
175903,29296,6,3,"11",30
824265,29299,6,5,"17",30
3147273,29300,11,3,"14",6
19874,29301,15,3,"09",10
2989766,29302,16,5,"21",26
765593,29303,4,0,"09",30
885394,29304,15,6,"16",30
595266,29309,14,5,"08",30
3127776,29311,16,1,"13",8
34976,29312,8,0,"07",7
1095278,29313,5,5,"23",5
1972094,29314,10,0,"11",7
1490665,29315,8,6,"11",19
747398,29317,23,0,"10",7
345393,29320,4,5,"14",7
2634351,29321,39,4,"08",30
2734476,29322,8,0,"11",7
3263134,29323,27,3,"17",8
1347721,29324,5,5,"14",30
1189602,29325,6,6,"12",30
116711,29328,10,0,"14",30
2080819,29330,41,0,"14",8
1699012,29332,11,0,"10",22
711055,29335,53,3,"12",8
2639633,29336,35,6,"13",15
1945333,29338,8,4,"16",4
1231318,29339,4,0,"17",30
443731,29341,5,4,"13",16
1609317,29342,12,6,"10",30
591026,29343,23,5,"21",10
2724625,29344,74,0,"16",2
2647376,29346,7,4,"17",30
1162479,29348,7,0,"13",30
577164,29349,8,3,"19",30
1601691,29350,15,5,"22",10
1472766,29352,12,5,"17",30
169341,29354,4,2,"16",30
278165,29357,5,1,"10",6
3416950,29358,5,5,"15",30
3259124,29359,57,0,"09",7
1177516,29360,12,0,"12",13
2510186,29361,11,3,"10",7
1505841,29363,16,5,"11",4
2757837,29366,16,2,"19",8
3405699,29367,8,5,"15",6
1514008,29368,5,0,"12",13
2271407,29369,4,1,"08",8
2255862,29370,51,3,"14",14
925128,29371,5,5,"13",12
1154994,29372,7,1,"17",30
